ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,4,"46,421",0,"185,685",0,0,0,0,0,0,0,0,Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,"407,008",0,"1,628,032",0,0,0,0,0,0,0,0
Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,5,"46,497",0,"185,987",0,0,0,0,0,0,0,0,Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,"407,008",0,"1,628,032",0,0,0,0,0,0,0,0
Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,6,"40,477",0,"161,907",0,0,0,0,0,0,0,0,Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,"407,008",0,"1,628,032",0,0,0,0,0,0,0,0
Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,7,"66,147",0,"264,589",0,0,0,0,0,0,0,0,Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,"407,008",0,"1,628,032",0,0,0,0,0,0,0,0
Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,8,"36,484",0,"145,936",0,0,0,0,0,0,0,0,Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,"407,008",0,"1,628,032",0,0,0,0,0,0,0,0
Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,9,"29,921",0,"119,683",0,0,0,0,0,0,0,0,Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,"407,008",0,"1,628,032",0,0,0,0,0,0,0,0
Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,10,"52,263",0,"209,054",0,0,0,0,0,0,0,0,Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,"407,008",0,"1,628,032",0,0,0,0,0,0,0,0
Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,11,"40,848",0,"163,391",0,0,0,0,0,0,0,0,Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,"407,008",0,"1,628,032",0,0,0,0,0,0,0,0
Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,12,"10,623",0,"42,493",0,0,0,0,0,0,0,0,Harpers Ferry NHP,HAFE,National Historical Park,National Capital ,WV,2022,"407,008",0,"1,628,032",0,0,0,0,0,0,0,0
Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,1,275,0,137,0,0,0,0,0,0,0,0,Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,"21,471",0,"14,643",0,0,0,0,0,0,0,0
Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,2,276,0,138,0,0,0,0,0,0,0,0,Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,"21,471",0,"14,643",0,0,0,0,0,0,0,0
Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,3,865,0,433,0,0,0,0,0,0,0,0,Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,"21,471",0,"14,643",0,0,0,0,0,0,0,0
Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,4,"1,801",0,"1,252",0,0,0,0,0,0,0,0,Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,"21,471",0,"14,643",0,0,0,0,0,0,0,0
Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,5,"2,637",0,"1,872",0,0,0,0,0,0,0,0,Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,"21,471",0,"14,643",0,0,0,0,0,0,0,0
Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,6,"2,719",0,"1,966",0,0,0,0,0,0,0,0,Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,"21,471",0,"14,643",0,0,0,0,0,0,0,0
Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,7,"2,714",0,"1,892",0,0,0,0,0,0,0,0,Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,"21,471",0,"14,643",0,0,0,0,0,0,0,0
Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,8,"2,741",0,"1,930",0,0,0,0,0,0,0,0,Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,"21,471",0,"14,643",0,0,0,0,0,0,0,0
Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,9,"2,618",0,"1,739",0,0,0,0,0,0,0,0,Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,"21,471",0,"14,643",0,0,0,0,0,0,0,0
Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,10,"2,689",0,"1,846",0,0,0,0,0,0,0,0,Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,"21,471",0,"14,643",0,0,0,0,0,0,0,0
Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,11,"1,361",0,903,0,0,0,0,0,0,0,0,Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,"21,471",0,"14,643",0,0,0,0,0,0,0,0
Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,12,775,0,535,0,0,0,0,0,0,0,0,Harry S Truman NHS,HSTR,National Historic Site,Midwest ,MO,2022,"21,471",0,"14,643",0,0,0,0,0,0,0,0
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,1,"131,878","148,997","860,366","148,997","2,483",525,189,10,589,0,"6,011",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,"1,580,961","1,890,756","10,412,282","623,949","34,075","7,516",936,152,"4,864",0,"76,756"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,2,"124,763","148,497","807,166","148,497","2,528",529,60,5,303,0,"5,571",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,"1,580,961","1,890,756","10,412,282","623,949","34,075","7,516",936,152,"4,864",0,"76,756"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,3,"125,348","158,460","857,583","158,460","3,018",609,85,14,721,0,"6,869",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,"1,580,961","1,890,756","10,412,282","623,949","34,075","7,516",936,152,"4,864",0,"76,756"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,4,"117,463","151,979","762,444","151,979","2,906",550,10,3,292,0,"5,048",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,"1,580,961","1,890,756","10,412,282","623,949","34,075","7,516",936,152,"4,864",0,"76,756"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,5,"126,309","147,422","806,440","147,422","2,690",447,50,10,415,0,"5,181",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,"1,580,961","1,890,756","10,412,282","623,949","34,075","7,516",936,152,"4,864",0,"76,756"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,6,"140,532","156,883","967,805","156,883","3,199",446,80,15,498,0,"8,751",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,"1,580,961","1,890,756","10,412,282","623,949","34,075","7,516",936,152,"4,864",0,"76,756"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,7,"157,966","164,188","1,039,330","164,188","3,308",924,88,16,547,0,"7,554",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,"1,580,961","1,890,756","10,412,282","623,949","34,075","7,516",936,152,"4,864",0,"76,756"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,8,"147,497","189,758","936,060","189,758","3,156",764,82,15,274,0,"5,696",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,"1,580,961","1,890,756","10,412,282","623,949","34,075","7,516",936,152,"4,864",0,"76,756"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,9,"118,565","159,010","796,438","159,010","2,427",840,75,14,238,0,"6,535",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,"1,580,961","1,890,756","10,412,282","623,949","34,075","7,516",936,152,"4,864",0,"76,756"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,10,"121,585","156,160","811,476","156,160","2,732",669,73,16,214,0,"6,535",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,"1,580,961","1,890,756","10,412,282","623,949","34,075","7,516",936,152,"4,864",0,"76,756"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,11,"133,092","151,114","851,266","151,114","2,754",603,72,17,403,0,"5,371",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,"1,580,961","1,890,756","10,412,282","623,949","34,075","7,516",936,152,"4,864",0,"76,756"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,12,"135,963","158,288","915,908","158,288","2,874",610,72,17,370,0,"7,634",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2022,"1,580,961","1,890,756","10,412,282","623,949","34,075","7,516",936,152,"4,864",0,"76,756"
Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,1,"7,853","1,500","7,853","1,500",0,0,0,0,0,0,0,Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,"103,804","18,000","103,804","1,200",0,0,0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,2,"2,694","1,500","2,694","1,500",0,0,0,0,0,0,0,Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,"103,804","18,000","103,804","1,200",0,0,0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,3,"4,555","1,500","4,555","1,500",0,0,0,0,0,0,0,Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,"103,804","18,000","103,804","1,200",0,0,0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,4,"6,424","1,500","6,424","1,500",0,0,0,0,0,0,0,Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,"103,804","18,000","103,804","1,200",0,0,0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,5,"10,913","1,500","10,913","1,500",0,0,0,0,0,0,0,Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,"103,804","18,000","103,804","1,200",0,0,0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,6,"13,446","1,500","13,446","1,500",0,0,0,0,0,0,0,Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,"103,804","18,000","103,804","1,200",0,0,0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,7,"14,363","1,500","14,363","1,500",0,0,0,0,0,0,0,Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,"103,804","18,000","103,804","1,200",0,0,0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,8,"14,222","1,500","14,222","1,500",0,0,0,0,0,0,0,Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,"103,804","18,000","103,804","1,200",0,0,0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,9,"9,451","1,500","9,451","1,500",0,0,0,0,0,0,0,Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,"103,804","18,000","103,804","1,200",0,0,0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,10,"9,915","1,500","9,915","1,500",0,0,0,0,0,0,0,Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,"103,804","18,000","103,804","1,200",0,0,0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,11,"5,730","1,500","5,730","1,500",0,0,0,0,0,0,0,Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,"103,804","18,000","103,804","1,200",0,0,0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,12,"4,238","1,500","4,238","1,500",0,0,0,0,0,0,0,Herbert Hoover NHS,HEHO,National Historic Site,Midwest ,IA,2022,"103,804","18,000","103,804","1,200",0,0,0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,1,"2,698",0,"3,081",0,0,0,0,0,0,0,0,Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,"100,665",0,"155,700",0,0,0,0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,2,"2,506",0,"3,417",0,0,0,0,0,0,0,0,Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,"100,665",0,"155,700",0,0,0,0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,3,"4,702",0,"5,354",0,0,0,0,0,0,0,0,Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,"100,665",0,"155,700",0,0,0,0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,4,"7,688",0,"9,807",0,0,0,0,0,0,0,0,Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,"100,665",0,"155,700",0,0,0,0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,5,"9,700",0,"13,288",0,0,0,0,0,0,0,0,Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,"100,665",0,"155,700",0,0,0,0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,6,"11,771",0,"18,384",0,0,0,0,0,0,0,0,Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,"100,665",0,"155,700",0,0,0,0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,7,"10,320",0,"20,693",0,0,0,0,0,0,0,0,Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,"100,665",0,"155,700",0,0,0,0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,8,"12,974",0,"20,441",0,0,0,0,0,0,0,0,Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,"100,665",0,"155,700",0,0,0,0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,9,"10,362",0,"19,980",0,0,0,0,0,0,0,0,Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,"100,665",0,"155,700",0,0,0,0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,10,"15,381",0,"23,098",0,0,0,0,0,0,0,0,Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,"100,665",0,"155,700",0,0,0,0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,11,"7,280",0,"11,241",0,0,0,0,0,0,0,0,Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,"100,665",0,"155,700",0,0,0,0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,12,"5,283",0,"6,916",0,0,0,0,0,0,0,0,Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast ,NY,2022,"100,665",0,"155,700",0,0,0,0,0,0,0,0
Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,1,"1,731","22,794","2,597","22,794",0,0,0,0,0,0,0,Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,"47,614","330,277","79,988","52,843",0,0,0,0,0,0,0
Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,2,"1,662","24,913","2,494","24,913",0,0,0,0,0,0,0,Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,"47,614","330,277","79,988","52,843",0,0,0,0,0,0,0
Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,3,"3,287","28,015","4,931","28,015",0,0,0,0,0,0,0,Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,"47,614","330,277","79,988","52,843",0,0,0,0,0,0,0
Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,4,"3,179","30,568","4,768","30,568",0,0,0,0,0,0,0,Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,"47,614","330,277","79,988","52,843",0,0,0,0,0,0,0
Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,5,"6,450","27,114","9,675","27,114",0,0,0,0,0,0,0,Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,"47,614","330,277","79,988","52,843",0,0,0,0,0,0,0
Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,6,"7,465","26,328","14,931","26,328",0,0,0,0,0,0,0,Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,"47,614","330,277","79,988","52,843",0,0,0,0,0,0,0
Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,7,"5,800","26,363","11,599","26,363",0,0,0,0,0,0,0,Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,"47,614","330,277","79,988","52,843",0,0,0,0,0,0,0
Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,8,"3,863","28,700","7,727","28,700",0,0,0,0,0,0,0,Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,"47,614","330,277","79,988","52,843",0,0,0,0,0,0,0
Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,9,"5,001","29,359","7,502","29,359",0,0,0,0,0,0,0,Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,"47,614","330,277","79,988","52,843",0,0,0,0,0,0,0
Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,10,"4,827","28,764","7,241","28,764",0,0,0,0,0,0,0,Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,"47,614","330,277","79,988","52,843",0,0,0,0,0,0,0
Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,11,"2,496","27,941","3,744","27,941",0,0,0,0,0,0,0,Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,"47,614","330,277","79,988","52,843",0,0,0,0,0,0,0
Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,12,"1,853","29,418","2,779","29,418",0,0,0,0,0,0,0,Homestead NHP,HOME,National Historical Park,Midwest ,NE,2022,"47,614","330,277","79,988","52,843",0,0,0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,1,949,0,"1,899",0,0,0,0,0,0,0,0,Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,"51,850",0,"103,701",0,0,0,0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,2,836,0,"1,673",0,0,0,0,0,0,0,0,Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,"51,850",0,"103,701",0,0,0,0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,3,"2,504",0,"5,007",0,0,0,0,0,0,0,0,Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,"51,850",0,"103,701",0,0,0,0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,4,"3,989",0,"7,977",0,0,0,0,0,0,0,0,Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,"51,850",0,"103,701",0,0,0,0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,5,"6,237",0,"12,475",0,0,0,0,0,0,0,0,Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,"51,850",0,"103,701",0,0,0,0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,6,"6,820",0,"13,641",0,0,0,0,0,0,0,0,Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,"51,850",0,"103,701",0,0,0,0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,7,"8,185",0,"16,370",0,0,0,0,0,0,0,0,Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,"51,850",0,"103,701",0,0,0,0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,8,"6,437",0,"12,875",0,0,0,0,0,0,0,0,Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,"51,850",0,"103,701",0,0,0,0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,9,"4,861",0,"9,721",0,0,0,0,0,0,0,0,Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,"51,850",0,"103,701",0,0,0,0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,10,"6,539",0,"13,079",0,0,0,0,0,0,0,0,Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,"51,850",0,"103,701",0,0,0,0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,11,"2,939",0,"5,877",0,0,0,0,0,0,0,0,Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,"51,850",0,"103,701",0,0,0,0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,12,"1,554",0,"3,107",0,0,0,0,0,0,0,0,Hopewell Culture NHP,HOCU,National Historical Park,Midwest ,OH,2022,"51,850",0,"103,701",0,0,0,0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,1,"1,178",50,"1,454",50,0,0,0,0,0,0,0,Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,"57,238",600,"69,426",300,0,0,0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,2,"1,760",50,"2,152",50,0,0,0,0,0,0,0,Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,"57,238",600,"69,426",300,0,0,0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,3,"1,804",50,"2,205",50,0,0,0,0,0,0,0,Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,"57,238",600,"69,426",300,0,0,0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,4,"5,992",50,"7,250",50,0,0,0,0,0,0,0,Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,"57,238",600,"69,426",300,0,0,0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,5,"6,107",50,"7,408",50,0,0,0,0,0,0,0,Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,"57,238",600,"69,426",300,0,0,0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,6,"4,041",50,"4,930",50,0,0,0,0,0,0,0,Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,"57,238",600,"69,426",300,0,0,0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,7,"9,565",50,"11,558",50,0,0,0,0,0,0,0,Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,"57,238",600,"69,426",300,0,0,0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,8,"8,370",50,"10,124",50,0,0,0,0,0,0,0,Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,"57,238",600,"69,426",300,0,0,0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,9,"6,367",50,"7,680",50,0,0,0,0,0,0,0,Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,"57,238",600,"69,426",300,0,0,0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,10,"5,371",50,"6,526",50,0,0,0,0,0,0,0,Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,"57,238",600,"69,426",300,0,0,0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,11,"3,124",50,"3,829",50,0,0,0,0,0,0,0,Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,"57,238",600,"69,426",300,0,0,0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,12,"3,559",50,"4,310",50,0,0,0,0,0,0,0,Hopewell Furnace NHS,HOFU,National Historic Site,Northeast ,PA,2022,"57,238",600,"69,426",300,0,0,0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,1,"4,278",0,"10,657",0,0,0,0,0,0,0,0,Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,"67,773",0,"201,427",0,0,0,0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,2,"3,791",0,"9,812",0,0,0,0,0,0,0,0,Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,"67,773",0,"201,427",0,0,0,0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,3,"6,518",0,"17,162",0,0,0,0,0,0,0,0,Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,"67,773",0,"201,427",0,0,0,0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,4,"5,934",0,"17,547",0,0,0,0,0,0,0,0,Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,"67,773",0,"201,427",0,0,0,0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,5,"7,408",0,"23,707",0,0,0,0,0,0,0,0,Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,"67,773",0,"201,427",0,0,0,0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,6,"7,501",0,"24,348",0,0,0,0,0,0,0,0,Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,"67,773",0,"201,427",0,0,0,0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,7,"6,628",0,"21,489",0,0,0,0,0,0,0,0,Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,"67,773",0,"201,427",0,0,0,0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,8,"6,294",0,"18,682",0,0,0,0,0,0,0,0,Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,"67,773",0,"201,427",0,0,0,0,0,0,0,0
